id,label,categories
28249,"high priority,bootstrap native","priority,topic"
28250,"high priority,bug","priority,type"
28251,"high priority,bug in dependency,os: linux","complex,env,priority"
28252,"high priority,duplicate","priority,status"
28253,"high priority,enhancement","priority,type"
28254,"high priority,feature","priority,type"
28255,"high priority,feature,needs verification","priority,status,type"
28256,"high priority,games","priority,topic"
28257,"high priority,homebrew","priority,topic"
28258,"high priority,homebrew,i-bug,i-cleanup,i-crash","priority,topic,type,type,type"
28259,"high priority,homebrew,mac os x","env,priority,topic"
28260,"high priority,implemented,machines and multiblocks","priority,status,topic"
28261,"high priority,improvement","priority,type"
28262,"high priority,in progress","priority,status"
28263,"high priority,in progress,inactive","priority,status,status"
28264,"high priority,in progress,server","priority,status,topic"
28265,"high priority,in scope (june 2019)","complex,priority"
28266,"high priority,in scope (june 2019),uat feedback","complex,priority,topic"
28267,"high priority,in testing","priority,status"
28268,"high priority,in testing,vis","priority,status,topic"
28269,"high priority,known issue,raised by customer","priority,status,topic"
28270,"high priority,labmeeting","priority,topic"
28271,"high priority,linting","dev,priority"
28272,"high priority,low-hanging fruit","priority,priority"
28273,"high priority,machines and multiblocks","priority,topic"
28274,"high priority,meta","priority,topic"
28275,"high priority,metadata","priority,topic"
28276,"high priority,mhero support","priority,topic"
28277,"high priority,need more data","priority,status"
28278,"high priority,needs grooming","priority,status"
28279,"high priority,needs hardware","priority,status"
28280,"high priority,needs hardware,needs info","priority,status,status"
28281,"high priority,needs testing","priority,status"
28282,"high priority,needs verification","priority,status"
28283,"high priority,new feature","priority,type"
28284,"high priority,new features","priority,type"
28285,"high priority,next","priority,priority"
28286,"high priority,next release","dev,priority"
28287,"high priority,not reproduced","priority,status"
28288,"high priority,offline","priority,topic"
28289,"high priority,optimize","priority,topic"
28290,"high priority,os: linux","env,priority"
28291,"high priority,packaging","dev,priority"
28292,"high priority,pending rollout","priority,status"
28293,"high priority,performance","priority,topic"
28294,"high priority,performance?,bug","priority,topic,type"
28295,"high priority,pinned","priority,status"
28296,"high priority,polishing","priority,topic"
28297,"high priority,pool","priority,topic"
28298,"high priority,pool,proxy","priority,topic,topic"
28299,"high priority,postponed","priority,status"
28300,"high priority,profiles/users","priority,topic"
28301,"high priority,proot","priority,unknown"
28302,"high priority,proposals/fixes/assists","priority,type"
28303,"high priority,public beta","dev,priority"
28304,"high priority,published","priority,status"
28305,"high priority,quick-todo","complex,priority"
28306,"high priority,raised by customer","priority,topic"
28307,"high priority,ready for review","priority,status"
28308,"high priority,ready for work","priority,status"
28309,"high priority,readyfortesting","priority,status"
28310,"high priority,ready_to_verify","priority,status"
28311,"high priority,refectoring/review","priority,type"
28312,"high priority,regression","priority,type"
28313,"high priority,reporting team","dev,priority"
28314,"high priority,rest api","priority,topic"
28315,"high priority,rfe","priority,unknown"
28316,"high priority,scan,speed-up","priority,topic,topic"
28317,"high priority,security","priority,topic"
28318,"high priority,security,ui task","priority,topic,topic"
28319,"high priority,semver: patch","dev,priority"
28320,"high priority,simorgh-core-stream","priority,topic"
28321,"high priority,small work","complex,priority"
28322,"high priority,smartcontract","priority,topic"
28323,"high priority,sphinx","priority,topic"
28324,"high priority,stale","priority,status"
28325,"high priority,story - in progress","complex,priority"
28326,"high priority,support-answer-nedded","priority,status"
28327,"high priority,supported","priority,status"
28328,"high priority,tech debt","dev,priority"
28329,"high priority,this week","priority,priority"
28330,"high priority,tnm","priority,unknown"
28331,"high priority,to be deprecated","priority,status"
28332,"high priority,trivial","priority,priority"
28333,"high priority,type: bug","priority,type"
28334,"high priority,unable to reproduce,yellowlist","priority,status,unknown"
28335,"high priority,under development","priority,status"
28336,"high priority,unpublished link thingy","priority,topic"
28337,"high priority,upstream-bug","complex,priority"
28338,"high priority,usability","priority,topic"
28339,"high priority,verified","priority,status"
28340,"high priority,verified,ready_to_verify","priority,status,status"
28341,"high priority,waiting for release","priority,status"
28342,"high priority,waiting on merge","priority,status"
28343,"high priority,web app","priority,topic"
28344,"high priority,webapp","priority,topic"
28345,"high priority,welcome contribute","priority,status"
28346,"high priority,wix-storybook-utils","priority,topic"
28347,"high priority,wontfix","priority,status"
28348,"high priority,work: back-end","priority,topic"
28349,"high priority,work: front-end","priority,topic"
28350,"high priority,yellowlist","priority,unknown"
28354,"high vote,major","priority,priority"
28357,"high,bug","priority,type"
28358,"high,chat","priority,topic"
28359,"high,enhancement","priority,type"
28360,"high,in progress","priority,status"
28361,"high,in progress,verified","priority,status,status"
28362,"high,in/needs testing","priority,status"
28363,"high,internals","priority,topic"
28364,"high,investigate further","priority,status"
28365,"high,investigating","priority,status"
28366,"high,joins","priority,topic"
28367,"high,library api","priority,topic"
28368,"high,mediafiles","priority,topic"
28369,"high,merged","priority,status"
28370,"high,nice to have","priority,priority"
28371,"high,not in changelog","priority,topic"
28372,"high,pending","priority,status"
28373,"high,pr exists","priority,status"
28374,"high,pr exists,release candidate","priority,status,topic"
28375,"high,projector","priority,topic"
28376,"high,publishing","priority,topic"
28377,"high,publishing,verified","priority,status,topic"
28378,"high,pulp version: 2","priority,version"
28379,"high,pulp2test","priority,topic"
28380,"high,reproduced","priority,status"
28381,"high,reproduced,bug","priority,status,type"
28382,"high,reproducible","priority,status"
28383,"high,reproducible,verified","priority,status,status"
28384,"high,rstudioapi,themes","priority,topic,topic"
28385,"high,rstudioapi,themes,verified","priority,status,topic,topic"
28386,"high,stale","priority,status"
28387,"high,tech debt","dev,priority"
28388,"high,test passed","priority,status"
28389,"high,tested","priority,status"
28390,"high,upstream","priority,status"
28391,"high,users","priority,topic"
28392,"high,verified","priority,status"
28393,"high,video","priority,topic"
28394,"high,wait-info","priority,status"
28399,"high-pri,inline","priority,topic"
28402,"high-priority,in progress","priority,status"
28403,"high-priority,in progress,invalid","priority,status,status"
28404,"high-priority,need-info","priority,status"
28405,"high-priority,non-gui,package-novice","complex,priority,topic"
28406,"high-priority,performance","priority,topic"
28407,"high-priority,question","priority,type"
28408,"high-priority,re-asses issue","priority,status"
28409,"high-priority,regression","priority,type"
28410,"high-priority,regression,vs-sync","priority,topic,type"
28411,"high-priority,reliability","priority,topic"
28412,"high-priority,sound","priority,topic"
28413,"high-priority,started","priority,status"
28414,"high-priority,testing complete","priority,status"
28415,"high-priority,testing complete,under review","priority,status,status"
28416,"high-priority,under review","priority,status"
28417,"high-priority,upstream","priority,status"
28418,"high-priority,vs-sync","priority,topic"
28419,"high-priority,waitingformerge","priority,status"
28428,"highlight,unplanned","status,topic"
28434,"highpriority,in progress","priority,status"
28435,"highpriority,install","priority,topic"
28440,"high_prio,new feature","priority,type"
28444,"hint,remoteindicate","topic,topic"
28447,"hinted-handoff,materialized-views","topic,topic"
28450,"hinting,requires upstream resolution","complex,topic"
28456,"hiscom 2015,collection management","dev,topic"
28457,"hiscom 2015,location group","dev,topic"
28458,"hiscom 2015,location location","dev,topic"
28459,"hiscom 2015,occurrence group","dev,dev"
28464,"history,medium pri","priority,topic"
28465,"history,medium pri,polish","priority,topic,topic"
28466,"history,medium pri,workflow","priority,topic,topic"
28467,"history,offline","topic,topic"
28468,"history,polish","topic,topic"
28469,"history,scanning","topic,topic"
28470,"history,version 39","topic,version"
28474,"hls,archived","dev,unknown"
28475,"hls,ui","topic,unknown"
28480,"hmi,wontfix","status,unknown"
28484,"hogan lab feedback,backlog","status,topic"
28487,"hohe priorität,ready for testing","priority,status"
28490,"hold for now,needs discussion","status,status"
28492,"hold,question","status,type"
28493,"hold,swmm","status,unknown"
28494,"hold,to be discussed","status,status"
28498,"holisitc testing,installed","status,topic"
28499,"holisitc testing,installed,enhancement","status,topic,type"
28500,"holisitc testing,installed,verified,water editing","status,status,topic,topic"
28501,"holisitc testing,installed,water editing","status,topic,topic"
28502,"holisitc testing,invalid","status,topic"
28503,"holisitc testing,verified","status,topic"
28507,"home :house:,wip","status,topic"
28510,"home,p1","priority,topic"
28511,"home,showstopper","topic,topic"
28512,"home,ux","topic,topic"
28515,"home-view,verified","status,topic"
28517,"homebrew,collab","topic,topic"
28518,"homebrew,i-bug,i-cleanup,i-crash","topic,type,type,type"
28519,"homebrew,mac os x","env,topic"
28520,"homebrew,question","topic,type"
28522,"homepage,priority_low","priority,topic"
28523,"homepage,project grouping","topic,topic"
28524,"homepage,ready for testing","status,topic"
28526,"homescreen,next-release","dev,topic"
28534,"hoothub,ldb,uilenballen100","topic,topic,topic"
28535,"hoothub,uilenballen100","topic,topic"
28540,"horizon-api,small fix","complex,topic"
28542,"horizontalreview,needs pr,termsofuse,review-blocker","complex,status,topic,topic"
28551,"hosted,wontfix","status,topic"
28555,"hot fix,high priority","priority,type"
28559,"hotdeployment,wontfix","complex,status"
28561,"hotfix,high priority","priority,type"
28562,"hotfix,minor","priority,type"
28565,"hotlist-travis,opsys-linux","complex,env"
28566,"hotlist-travis,opsys-linux,priority-high","complex,env,priority"
28569,"hotlist: polish,status: blocked","complex,status"
28578,"hoverctl,hoverfly","topic,topic"
28587,"howto,wontfix","status,topic"
28589,"hpo-classhierarchy,new term request","complex,topic"
28592,"hstore_backend,jsonb_backend","topic,topic"
28597,"html & css,good first issue","priority,topic"
28602,"html conversion,enhancement","topic,type"
28607,"html report,websocket-server","topic,topic"
28609,"html search,prio:high","priority,topic"
28613,"html,javascript","env,topic"
28614,"html,markup","topic,topic"
28615,"html,p3,bug","topic,type,unknown"
28616,"html,question","topic,type"
28617,"html,release blocker","priority,topic"
28618,"html,role-parity","topic,topic"
28619,"html,wontfix","status,topic"
28621,"html-dom,needs consensus,shadow-dom","status,topic,topic"
28622,"html-dom,shadow-dom","topic,topic"
28623,"html-dom,v1","topic,version"
28629,"html5,android","env,topic"
28632,"htsjdk,priority_high","priority,topic"
28636,"http,django","topic,topic"
28637,"http,http11","topic,version"
28638,"http,http11,lib","topic,topic,version"
28639,"http,minor","priority,topic"
28640,"http,proxy","topic,topic"
28641,"http,[完结篇]","topic,unknown"
28642,"http,文档,重要","topic,unknown,unknown"
28649,"httpclient,tmp","topic,topic"
28650,"httpd 2.4.18,implemented","status,version"
28653,"hub,stat:awaiting response,subtype:image retraining","status,topic,topic"
28654,"hub,stat:awaiting response,subtype:text-embedding","status,topic,topic"
28655,"hub,stat:awaiting tensorflower","status,topic"
28656,"hub,subtype:image retraining","topic,topic"
28657,"hub,subtype:image-feature-vector","topic,topic"
28658,"hub,subtype:text-embedding","topic,topic"
28659,"hub,type:feature","topic,type"
28660,"hub,webmin","topic,topic"
28661,"hubble,horizon-api","topic,unknown"
28668,"human source,needs review,spec ready","complex,status,topic"
28669,"human source,needs spec","status,topic"
28670,"human source,preassigned,spec ready","complex,status,topic"
28671,"human source,spec ready","complex,topic"
28672,"human source,stalled","status,topic"
28673,"human,omim","unknown,unknown"
28674,"human,omim,refactor","type,unknown,unknown"
28681,"hurry up please,resolved","priority,status"
28682,"hurry,not bug but specification...","priority,type"
28688,"hw-generic,topic-wallet","topic,topic"
28689,"hw-generic,topic-wizard","topic,topic"
28693,"hw:master,sw:master","topic,topic"
28697,"hydranorth2,priority:tbd,size:tbd","priority,topic,topic"
28698,"hydranorth2,size:tbd","topic,topic"
28699,"hydranorth2,size:tbd,team:metadata","dev,topic,topic"
28702,"hydro,radiation","unknown,unknown"
28706,"hyrax broken-ness,icebox","dev,topic"
28707,"hyrax broken-ness,priority: low","priority,topic"
28713,"i-bug,duplicate","status,type"
28714,"i-bug,m-low","priority,type"
28715,"i-bug,m-medium","priority,type"
28716,"i-bug,p-blocker","priority,type"
28717,"i-bug,p-high","priority,type"
28720,"i-cleanup,i-completion","topic,type"
28721,"i-cleanup,i-completion,maybe-done","status,topic,type"
28723,"i-code quality,m-low","priority,topic"
28726,"i-crash,regression","type,type"
28729,"i-enhancement,m-high","priority,type"
28730,"i-enhancement,m-low","priority,type"
28731,"i-enhancement,m-low,p-low","priority,priority,type"
28732,"i-enhancement,m-medium","priority,type"
28733,"i-enhancement,os-windows","env,type"
28734,"i-enhancement,p-low","priority,type"
28735,"i-enhancement,r-awaiting answer","status,type"
28737,"i-feature request,m-low,p-high","priority,priority,type"
28738,"i-feature request,m-low,vague-make-more-precise-or-i-will-close","priority,status,type"
28746,"i-scaling,i-security :warning:","topic,topic"
28747,"i-scaling,i-security :warning:,needs-design :scroll:","status,topic,topic"
28749,"i-security :warning:,needs-design :scroll:","status,topic"
28752,"i-standalone-firefox,wontfix","env,status"
28758,"i/o,fixed-in-0.2","complex,topic"
28759,"i/o,priority","priority,topic"
28764,"i18n,low-hanging-fruit","priority,topic"
28765,"i18n,on hold","status,topic"
28766,"i18n,plugins","topic,topic"
28767,"i18n,plugins,stale","status,topic,topic"
28768,"i18n,stale,wontfix","status,status,topic"
28769,"i18n,win","env,topic"
28770,"i18n,wontfix","status,topic"
28771,"i18n,work in progress","status,topic"
28774,"i18n-review,wontfix","status,topic"
28779,"i2c,enhancement","topic,type"
28781,"i2pc,feature request","topic,type"
28784,"i3bar,in-progress","status,topic"
28788,"i686,please review","status,topic"
28789,"i: bug,outdated,pkg: traverse","status,topic,type"
28790,"i: bug,pkg: traverse","topic,type"
28793,"i: invalid,outdated","status,status"
28795,"i: major,s: merged","priority,status"
28797,"i: minor,s: merged","priority,status"
28798,"i: minor,t: enhancement","priority,type"
28801,"i: question,outdated","status,type"
28806,"iad,infrastructure performance","topic,unknown"
28807,"iad,priority-low","priority,unknown"
28811,"iati 2.03,type: data structure refactor","complex,version"
28816,"ibm-internal,prio_high","priority,topic"
28817,"ibm-internal,prio_medium","priority,topic"
28820,"ice box,it can wait","dev,priority"
28821,"ice box,need testing","dev,status"
28823,"icebox,byteweight,help wanted","dev,status,topic"
28824,"icebox,infrastructure","dev,dev"
28825,"icebox,low priority","dev,priority"
28826,"icebox,need review","dev,status"
28827,"icebox,nice to have","dev,priority"
28828,"icebox,p4","dev,unknown"
28829,"icebox,priority: low","dev,priority"
28830,"icebox,priority_minor","dev,priority"
28831,"icebox,priority_normal","dev,priority"
28832,"icebox,refactor","dev,type"
28833,"icebox,server","dev,topic"
28834,"icebox,stale","dev,status"
28835,"icebox,technical debt","dev,dev"
28836,"icebox,to close?","dev,status"
28837,"icebox,type_bug","dev,type"
28838,"icebox,type_feature","dev,type"
28839,"icebox,user request","dev,type"
28840,"icebox,⚗️ development","dev,dev"
28845,"icon: request,type: feature request","topic,type"
28849,"icons available,enhancement","status,type"
28858,"ide,duplicate","status,topic"
28859,"ide,wontfix","status,topic"
28865,"idea,in progress","status,type"
28866,"idea,investigate","status,type"
28867,"idea,minor","priority,type"
28868,"idea,new input","topic,type"
28869,"idea,new input,_day_","priority,topic,type"
28870,"idea,notificationcenter","topic,type"
28871,"idea,pending","status,type"
28872,"idea,postponed","status,type"
28873,"idea,priority-5,question","priority,type,type"
28874,"idea,research","topic,type"
28875,"idea,stale","status,type"
28876,"idea,testing","status,type"
28877,"idea,tooling","topic,type"
28878,"idea,wontfix","status,type"
28883,"idea/discussion,invalid/dup/rejected","status,type"
28884,"idea/discussion,low-priority","priority,type"
28889,"ideal-for-contribution,schema-evolution","priority,topic"
28892,"ideas welcome,server","status,topic"
28893,"ideas,question","type,type"
28894,"ideas,wontfix","status,type"
28900,"identifiers,web site front end","topic,topic"
28903,"idk hard,investigate","priority,status"
28905,"idle,need contributor!","status,status"
28906,"idle,waiting submitter feedback","status,status"
28909,"idp: facebook,external","env,topic"
28910,"idp: google,external","env,topic"
28914,"ie,needs investigation","env,status"
28915,"ie,needs investigation,orion reviewed","complex,env,status"
28916,"ie,p2,browser-compat,bug,next-release","dev,env,topic,type,unknown"
28918,"ie11,browser compat,bug,p2","env,topic,type,unknown"
28919,"ie11,ie9,windows","env,env,env"
28920,"ie11,important","env,priority"
28921,"ie11,jaws bug filed","complex,env"
28922,"ie11,library","env,topic"
28923,"ie11,needs investigation,p1","env,priority,status"
28924,"ie11,waiting for an external dependency","env,status"
28925,"ie11,wontfix","env,status"
28928,"iebaltab re-write,low priority","priority,topic"
28931,"ieg,nearby","topic,unknown"
28934,"if possible,ready","priority,status"
28935,"if possible,ready,welcomecontribute","priority,status,status"
28937,"if-then-else,logic operation","topic,topic"
28940,"iframe,update","topic,topic"
28949,"ignored rules,need more information","complex,status"
28951,"ignored template,ios","complex,env"
28954,"igv,priority","priority,unknown"
28962,"ilp,wontfix","status,unknown"
28967,"image classifier,p2","topic,unknown"
28968,"image classifier,p2,toolkits","topic,topic,unknown"
28974,"image record,work record","topic,topic"
28976,"image service,ziziphus-0.51","topic,version"
28979,"image,p12","topic,unknown"
28980,"image,p18","topic,unknown"
28981,"image,table","topic,topic"
28984,"image-or-release,lifecycle/stale","status,topic"
28993,"images & applications,ux","topic,topic"
28995,"images,priority-high","priority,topic"
28996,"images,reader-mode-has-issues","topic,topic"
28998,"imaging,tests","dev,topic"
29000,"imap,new module set","topic,topic"
29006,"immediate,important","priority,priority"
29010,"imp,bug","topic,type"
29011,"imp,duplicate","status,topic"
29012,"imp,help wanted","status,topic"
29013,"imp,pending,help wanted","status,status,topic"
29014,"imp,resolved","status,topic"
29015,"imp,resolved,help wanted","status,status,topic"
29016,"imp.core,bug","topic,type"
29025,"impact-visible-to-players,important","priority,topic"
29026,"impact-visible-to-players,regression,ready","status,topic,type"
29028,"impact/critical,type/frontend","priority,type"
29029,"impact/deploy,trivial","priority,topic"
29031,"impact/doc/kb,resolution/will-not-fix","status,topic"
29032,"impact/doc/kb,source/customer,team/foundation","dev,topic,topic"
29035,"impact/high,type/bug","priority,type"
29037,"impact/low,type/ux","priority,topic"
29038,"impact/low,type/ux,type/frontend","priority,topic,type"
29040,"impact/medium,type/bug","priority,type"
29041,"impact/test/scenario/enable,priority/p1,source/scenario","priority,topic,topic"
29044,"impact: high,bug","priority,type"
29045,"impact: high,severity: major","priority,priority"
29046,"impact: high,severity: major,bug","priority,priority,type"
29047,"impact: high,severity: major,documentation","priority,priority,type"
29048,"impact: high,severity: minor","priority,priority"
29049,"impact: high,severity: minor,binder","priority,priority,topic"
29050,"impact: high,sync","priority,topic"
29052,"impact: low,integration-request","priority,type"
29053,"impact: low,released","priority,status"
29054,"impact: low,severity: major","priority,priority"
29055,"impact: low,severity: minor","priority,priority"
29058,"impact:few,bug,confirmed","priority,status,type"
29059,"impact:few,bug,confirmed,review","priority,status,type,type"
29060,"impact:few,bug,pull-requests-encouraged","priority,status,type"
29061,"impact:few,bug,pull-requests-encouraged,stale-bot","priority,status,status,type"
29062,"impact:few,confirmed","priority,status"
29063,"impact:few,project:isobuild,confirmed","priority,status,topic"
29064,"impact:few,project:isobuild,severity:has-workaround,confirmed","priority,priority,status,topic"
29065,"impact:few,project:isobuild,severity:has-workaround,confirmed,pull-requests-encouraged","priority,priority,status,status,topic"
29066,"impact:few,project:tool,severity:has-workaround","priority,priority,topic"
29067,"impact:few,project:tool,severity:has-workaround,confirmed","priority,priority,status,topic"
29068,"impact:few,project:tool,severity:has-workaround,confirmed,pull-requests-encouraged","priority,priority,status,status,topic"
29069,"impact:few,project:windows,severity:has-workaround,bug,confirmed,pull-requests-encouraged","priority,priority,status,status,topic,type"
29070,"impact:few,severity:blocks-development,can't-reproduce","priority,priority,status"
29071,"impact:few,severity:blocks-development,confirmed","priority,priority,status"
29072,"impact:few,severity:has-workaround,bug","priority,priority,type"
29073,"impact:few,severity:has-workaround,bug,confirmed","priority,priority,status,type"
29074,"impact:few,severity:has-workaround,bug,confirmed,not-implemented,pull-requests-encouraged","priority,priority,status,status,status,type"
29075,"impact:few,severity:has-workaround,bug,confirmed,pull-requests-encouraged","priority,priority,status,status,type"
29076,"impact:few,severity:has-workaround,bug,pull-requests-encouraged","priority,priority,status,type"
29077,"impact:few,severity:has-workaround,confirmed","priority,priority,status"
29078,"impact:few,severity:production,bug,confirmed,pull-requests-encouraged","priority,priority,status,status,type"
29081,"impact:many,qa:passed,res:fixed","priority,status,status"
29082,"impact:many,res:fixed","priority,status"
29083,"impact:most,project:tool","priority,topic"
29086,"impact:some,project:accounts:oauth,severity:production,bug","priority,priority,topic,type"
29087,"impact:some,project:accounts:oauth,severity:production,bug,not-implemented,pull-requests-encouraged","priority,priority,status,status,topic,type"
29088,"impact:some,project:accounts:oauth,severity:production,bug,pull-requests-encouraged","priority,priority,status,topic,type"
29089,"impact:some,project:isobuild,severity:blocks-development","priority,priority,topic"
29090,"impact:some,project:mobile","priority,topic"
29091,"impact:some,project:mobile,confirmed,pull-requests-encouraged","priority,status,status,topic"
29092,"impact:some,project:mobile,pull-requests-encouraged","priority,status,topic"
29093,"impact:some,project:tool,severity:blocks-development","priority,priority,topic"
29094,"impact:some,project:tool:shell,confirmed","priority,status,topic"
29095,"impact:some,severity:blocks-development,bug","priority,priority,type"
29096,"impact:some,severity:blocks-development,bug,confirmed","priority,priority,status,type"
29097,"impact:some,severity:has-workaround","priority,priority"
29098,"impact:some,severity:has-workaround,bug,confirmed,pull-requests-encouraged","priority,priority,status,status,type"
29099,"impact:some,severity:has-workaround,confirmed","priority,priority,status"
29100,"impact:some,severity:has-workaround,confirmed,fixed","priority,priority,status,status"
29101,"impact:some,severity:has-workaround,confirmed,pull-requests-encouraged","priority,priority,status,status"
29102,"impact:some,severity:has-workaround,npm-module-specific","priority,priority,topic"
29103,"impact:some,severity:production,bug,confirmed","priority,priority,status,type"
29104,"impact:some,severity:production,bug,pull-requests-encouraged","priority,priority,status,type"
29105,"impact:some,severity:production,confirmed,pull-requests-encouraged","priority,priority,status,status"
29107,"impacts docs,required-testnet","complex,topic"
29109,"impacts documentation,topic: http","topic,topic"
29111,"impacts mvp,lifecycle","status,topic"
29112,"impacts mvp,lifecycle,no impact (blink)","status,status,topic"
29113,"impacts mvp,medium risk","priority,topic"
29114,"impacts mvp,needs spec","status,topic"
29115,"impacts mvp,no impact (blink)","status,topic"
29118,"impacts tutorials,test/retest-do","status,topic"
29130,"implementation,resolved","dev,status"
29135,"implemented & pending validation,help wanted","status,status"
29137,"implemented and pending validation,help wanted","status,status"
29139,"implemented,a demo is required","status,status"
29140,"implemented,breaking change","status,type"
29141,"implemented,enhancement","status,type"
29142,"implemented,fixed","status,status"
29143,"implemented,low priority","priority,status"
29144,"implemented,medium priority","priority,status"
29145,"implemented,medium priority,need more info","priority,status,status"
29146,"implemented,not railcraft","status,topic"
29147,"implemented,portal 1","status,topic"
29148,"implemented,question","status,type"
29149,"implemented,ready for testing","status,status"
29150,"implemented,released","status,status"
29151,"implemented,revisit","status,status"
29152,"implemented,ripple","status,unknown"
29153,"implemented,sandbox","status,topic"
29154,"implemented,solved/fixed","status,status"
29155,"implemented,tech-debt","dev,status"
29156,"implemented,tested","status,status"
29170,"import scans,gsoc","topic,unknown"
29172,"import,blocker","priority,topic"
29173,"import,ludumdare.com","topic,topic"
29174,"import,needs more info","status,topic"
29175,"import,prioritized by payment","topic,topic"
29176,"import,response requested","status,topic"
29177,"import,verified","status,topic"
29179,"import-export,ux","topic,topic"
29181,"import/export,upstream","status,topic"
29184,"importance/critical,type/bug","priority,type"
29193,"importance:low,meta-model","priority,topic"
29202,"important,accepted","priority,status"
29203,"important,can't fix","priority,status"
29204,"important,consoleui","priority,topic"
29205,"important,debian","env,priority"
29206,"important,duplicate","priority,status"
29207,"important,enhancement","priority,type"
29208,"important,good first issue,test-required","priority,priority,status"
29209,"important,in progress","priority,status"
29210,"important,in progress,size: easy","priority,priority,status"
29211,"important,in progress,size: easy,urgent","priority,priority,priority,status"
29212,"important,in progress,upcoming","priority,status,status"
29213,"important,in progress,urgent","priority,priority,status"
29214,"important,in-progress","priority,status"
29215,"important,info needed","priority,status"
29216,"important,invalid","priority,status"
29217,"important,l10n,mlo,regression","priority,topic,type,unknown"
29218,"important,library,question","priority,topic,type"
29219,"important,misfeature","priority,type"
29220,"important,mlo","priority,unknown"
29221,"important,mlo,regression","priority,type,unknown"
29222,"important,moderate","priority,priority"
29223,"important,moderate,solved","priority,priority,status"
29224,"important,musthave","priority,priority"
29225,"important,need steps to repro,ready","priority,status,status"
29226,"important,needs more info","priority,status"
29227,"important,needs-unittest","priority,status"
29228,"important,needstesting","priority,status"
29229,"important,p:1","priority,unknown"
29230,"important,place finding","priority,topic"
29231,"important,plugin","priority,topic"
29232,"important,probably-low-hanging-fruit","priority,priority"
29233,"important,procurement planner","priority,topic"
29234,"important,q2:testing,bug","dev,priority,type"
29235,"important,question","priority,type"
29236,"important,ready","priority,status"
29237,"important,regression","priority,type"
29238,"important,remote: drive","env,priority"
29239,"important,resolved in next release","priority,status"
29240,"important,rpi","priority,topic"
29241,"important,size: beginner-friendly","priority,priority"
29242,"important,size: hard","priority,priority"
29243,"important,solved","priority,status"
29244,"important,stalled","priority,status"
29245,"important,telemetry","priority,topic"
29246,"important,test-required","priority,status"
29247,"important,ui","priority,topic"
29248,"important,upstream/vscode","complex,priority"
29249,"important,upstream/vscode,verified","complex,priority,status"
29250,"important,urgent","priority,priority"
29251,"important,urgent,wontfix","priority,priority,status"
29252,"important,ux.usronboard+avoidusrerr","priority,topic"
29253,"important,verified","priority,status"
29254,"important,waiting","priority,status"
29255,"important,windows,bug","env,priority,type"
29256,"important,worksforme","priority,status"
29261,"imported,component/composer","status,topic"
29262,"imported,language feature,on hold,component/composer","status,status,topic,topic"
29263,"imported,on hold,component/composer","status,status,topic"
29264,"imported,priority/high,component/composer","priority,status,topic"
29265,"imported,priority/highest,component/composer","priority,status,topic"
29266,"imported,priority/highest,severity/major,component/composer","priority,priority,status,topic"
29267,"imported,priority/normal,component/composer","priority,status,topic"
29268,"imported,resolution/postponed,component/composer","status,status,topic"
29269,"imported,severity/critical,component/composer","priority,status,topic"
29270,"imported,transform stmt,component/composer","status,topic,topic"
29271,"imported,type/improvement,component/composer","status,topic,type"
29272,"imported,type/improvement,ux,component/composer","status,topic,topic,type"
29274,"importer,won'tdo","status,topic"
29290,"improve issue description,ruby on rails","env,status"
29293,"improve validation,java8","env,topic"
29294,"improve,priority-middle,_leo_storage","priority,topic,type"
29303,"improvement,doc-it","type,type"
29304,"improvement,doc-it,resolve","status,type,type"
29305,"improvement,in progress","status,type"
29306,"improvement,inactive","status,type"
29307,"improvement,inactive,phenotips","status,topic,type"
29308,"improvement,just do it","priority,type"
29309,"improvement,low-hanging fruit","priority,type"
29310,"Improvement,management-command","topic,type"
29311,"improvement,management-command,verified","status,topic,type"
29312,"improvement,minor","priority,type"
29313,"improvement,mycat-issue","topic,type"
29314,"improvement,needs help","status,type"
29315,"improvement,no response","status,type"
29316,"improvement,other","topic,type"
29317,"improvement,phenotips","topic,type"
29318,"improvement,priority: low","priority,type"
29319,"improvement,priority:medium","priority,type"
29320,"improvement,product:core","topic,type"
29321,"improvement,protocol,resolve","status,topic,type"
29322,"improvement,ready","status,type"
29323,"improvement,resolve","status,type"
29324,"improvement,resolved","status,type"
29325,"improvement,response-wontfix","status,type"
29326,"improvement,server","topic,type"
29327,"improvement,server,stale","status,topic,type"
29328,"improvement,sql-coverage","topic,type"
29329,"improvement,stale","status,type"
29330,"improvement,suggestion","type,type"
29331,"improvement,task","type,type"
29332,"improvement,tested","status,type"
29333,"improvement,to do","status,type"
29334,"improvement,triaged","status,type"
29335,"improvement,user interface","topic,type"
29336,"improvement,user-experience","topic,type"
29337,"improvement,verified","status,type"
29338,"improvement,waiting for host","status,type"
29339,"improvement,waiting-feedback","status,type"
29340,"improvement,wontfix","status,type"
29345,"improvements: enhancement,needs: estimate,priority: medium","priority,status,type"
29347,"improvements: quality,type: preventative","topic,topic"
29352,"imsc1.1,pr open","status,version"
29354,"imsc1.2,pr open","status,version"
29356,"in a case of the fire - read this,enhancement","topic,type"
29358,"in a pr,bug","status,type"
29359,"in a pr,ocds","status,unknown"
29361,"in backlog,to-discuss","status,status"
29370,"in design,replication","status,status"
29376,"in discussion,needs feedback","status,status"
